task_id,sentence,term_1,term_2,family_mode,family_out,difficulty
318,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,depolymerized,daughter cell,no_relationship,no_relationship,0.34082144814376547
319,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,tubulin monomers,mitotic spindle,participant,participant,0.4898694799573037
320,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,tubulin monomers,daughter cell,component,component,0.29240642805835154
321,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,mitotic spindle,daughter cell,functional,functional,0.363903080428838
322,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear envelope,nuclear area,spatial,spatial,0.4802120637298631
323,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear envelope,nucleosomes,no_relationship,no_relationship,0.479696016438633
324,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear envelope,chromosomes,spatial,spatial,-0.06257308270980631
325,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear area,nucleosomes,spatial,spatial,-0.14848320095404782
326,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear area,chromosomes,no_relationship,no_relationship,0.15955505889393748
327,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nucleosomes,chromosomes,no_relationship,no_relationship,-0.10016028695626385
328,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,cytoplasmic,event_structure,event_structure,0.30328827582827134
329,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,cytokinesis,event_structure,event_structure,0.4522642369545968
330,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,mitotic phase,event_structure,event_structure,0.155814675393373
331,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,mitosis,no_relationship,no_relationship,0.3791861711377833
332,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,cell motion,participant,participant,0.24351837972789417
333,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,daughter cells,event_structure,event_structure,-0.6042878773311116
334,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,cytokinesis,event_structure,event_structure,0.47553095760030506
335,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,mitotic phase,event_structure,event_structure,0.4930790687714257
336,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,mitosis,no_relationship,no_relationship,0.24739356598550102
337,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,cell motion,participant,participant,0.5365001640143592
338,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,daughter cells,event_structure,event_structure,0.23089748096826862
339,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,mitotic phase,no_relationship,no_relationship,0.5290042713745263
340,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,mitosis,participant,participant,0.3934445476403847
341,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,cell motion,participant,participant,-0.1706498296924104
342,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,daughter cells,event_structure,event_structure,0.4233340046566294
343,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitotic phase,mitosis,no_relationship,no_relationship,0.4459073609294313
344,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitotic phase,cell motion,participant,participant,0.31867375762530836
345,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitotic phase,daughter cells,no_relationship,no_relationship,0.21062121152366595
346,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitosis,cell motion,component,component,0.3761843786815251
347,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitosis,daughter cells,no_relationship,no_relationship,0.40865386512465346
348,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell motion,daughter cells,participant,participant,0.3065142625159535
349,"If cytokinesis does take place, cell division is not complete until the cell components have been apportioned and completely separated into the two daughter cells.",cell division,cytokinesis,participant,participant,-0.010518109083857176
350,"If cytokinesis does take place, cell division is not complete until the cell components have been apportioned and completely separated into the two daughter cells.",cell division,daughter cells,event_structure,event_structure,0.4648122056591034
351,"If cytokinesis does take place, cell division is not complete until the cell components have been apportioned and completely separated into the two daughter cells.",cytokinesis,daughter cells,participant,participant,0.07133008692963906
352,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,cytokinesis,no_relationship,no_relationship,0.5393777913989009
353,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,mitosis,taxonomy,taxonomy,0.2539064820168602
354,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,cell wall,component,component,0.494672009518825
355,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,eukaryotes,functional,functional,0.42578575480523384
356,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cytokinesis,mitosis,participant,participant,0.5281591031343484
357,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cytokinesis,cell wall,no_relationship,no_relationship,0.1914681616404497
358,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cytokinesis,eukaryotes,event_structure,event_structure,0.3439935812246078
359,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",mitosis,cell wall,component,component,-0.10769909927582477
360,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",mitosis,eukaryotes,no_relationship,no_relationship,0.5356524290996327
361,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cell wall,eukaryotes,no_relationship,no_relationship,0.40694351202220885
362,"In animal cells, cytokinesis typically starts during late anaphase.",cytokinesis,cells,taxonomy,taxonomy,-0.8087563371492209
363,"In animal cells, cytokinesis typically starts during late anaphase.",cytokinesis,anaphase,participant,participant,0.4208883618571803
364,"In animal cells, cytokinesis typically starts during late anaphase.",cytokinesis,animal cell,participant,participant,0.5291184739837415
365,"In animal cells, cytokinesis typically starts during late anaphase.",cells,anaphase,participant,participant,0.2700767472566766
366,"In animal cells, cytokinesis typically starts during late anaphase.",cells,animal cell,participant,participant,0.4532486891360958
367,"In animal cells, cytokinesis typically starts during late anaphase.",anaphase,animal cell,event_structure,event_structure,0.11242771070137916
368,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,actin filaments,plasma membrane,spatial,spatial,0.20785499993417114
369,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,actin filaments,contractile ring,spatial,spatial,0.127318658230648
370,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,actin filaments,metaphase plate,component,component,-0.2064341477904123
371,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,plasma membrane,contractile ring,spatial,spatial,0.4233096143824551
372,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,plasma membrane,metaphase plate,no_relationship,no_relationship,0.27081639562482696
373,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,contractile ring,metaphase plate,spatial,spatial,-0.07138762658141906
374,"The actin filaments pull the equator of the cell inward, forming a fissure.",actin filaments,cell,no_relationship,no_relationship,0.10154602627458093
375,"The actin filaments pull the equator of the cell inward, forming a fissure.",actin filaments,fissure,component,component,0.5120600341143332
376,"The actin filaments pull the equator of the cell inward, forming a fissure.",cell,fissure,no_relationship,no_relationship,-0.11061478353401116
377,This fissure is called the cleavage furrow.,fissure,cleavage furrow,taxonomy,taxonomy,0.1175740976040245
378,"The furrow deepens as the actin ring contracts, and eventually the membrane is cleaved in two (Figure ).",furrow,actin ring,no_relationship,no_relationship,0.2674632389559868
379,"The furrow deepens as the actin ring contracts, and eventually the membrane is cleaved in two (Figure ).",furrow,membrane,no_relationship,no_relationship,0.3222793062476892
380,"The furrow deepens as the actin ring contracts, and eventually the membrane is cleaved in two (Figure ).",actin ring,membrane,no_relationship,no_relationship,0.25928945415440796
381,"In plant cells, a new cell wall must form between the daughter cells.",plant cells,cell wall,component,component,0.14164806775891328
382,"In plant cells, a new cell wall must form between the daughter cells.",plant cells,daughter cells,taxonomy,taxonomy,0.44877329036459457
383,"In plant cells, a new cell wall must form between the daughter cells.",cell wall,daughter cells,component,component,0.36386980178762407
384,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,golgi apparatus,component,component,0.33859354279170595
385,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,glucose molecules,no_relationship,no_relationship,0.3110828053067813
386,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,vesicles,no_relationship,no_relationship,0.34049899804547257
387,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,dividing cell,no_relationship,no_relationship,0.46173841678978444
388,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,structural proteins,participant,participant,0.37199665456263536
389,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,enzymes,no_relationship,no_relationship,0.4757378614077451
390,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,glucose molecules,component,component,0.3214976832768291
391,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,vesicles,no_relationship,no_relationship,0.3429304451834892
392,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,dividing cell,component,component,0.3439170199239402
393,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,structural proteins,functional,no_relationship,0.45969359565402745
394,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,enzymes,component,component,0.3082679831096059
395,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,vesicles,no_relationship,no_relationship,0.24770613814109432
396,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,dividing cell,spatial,spatial,0.3711963863031487
397,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,structural proteins,no_relationship,no_relationship,0.32150039425958715
398,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,enzymes,no_relationship,no_relationship,0.3711112400665274
399,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",vesicles,dividing cell,no_relationship,spatial,0.3116736960724399
400,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",vesicles,structural proteins,participant,participant,0.41430977503848265
401,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",vesicles,enzymes,no_relationship,no_relationship,0.36344146029160673
402,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",dividing cell,structural proteins,no_relationship,no_relationship,0.2272707147000707
403,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",dividing cell,enzymes,spatial,spatial,0.3484893505545546
404,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",structural proteins,enzymes,no_relationship,no_relationship,0.10820972583150171
405,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,vesicular structure,component,component,0.12713381228342502
406,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,metaphase plate,participant,participant,0.19370613466006387
407,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,telophase,spatial,spatial,-0.20390181771188884
408,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,golgi vesicles,no_relationship,no_relationship,0.4216033434389302
409,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,microtubules,taxonomy,taxonomy,-0.8848006575984216
410,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,metaphase plate,participant,participant,0.3338036456547522
411,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,telophase,spatial,spatial,0.2336861681242119
412,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,golgi vesicles,spatial,spatial,0.03646195381494505
413,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,microtubules,component,component,0.3408084291483285
414,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",metaphase plate,telophase,no_relationship,no_relationship,0.2610773881877685
415,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",metaphase plate,golgi vesicles,no_relationship,no_relationship,0.36536416472038524
416,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",metaphase plate,microtubules,no_relationship,no_relationship,-2.8164100524282136e-05
417,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",telophase,golgi vesicles,spatial,spatial,0.3086138650010529
418,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",telophase,microtubules,spatial,spatial,0.11424165673400151
419,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",golgi vesicles,microtubules,no_relationship,no_relationship,0.4105514236368066
420,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",vesicles,structure,no_relationship,spatial,0.37497414303587595
421,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",vesicles,cell plate,taxonomy,taxonomy,0.4520867675866067
422,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",vesicles,cell wall,spatial,spatial,0.41863506504055925
423,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",structure,cell plate,component,component,0.4135405685297547
424,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",structure,cell wall,component,component,0.20975289969460134
425,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",cell plate,cell wall,taxonomy,taxonomy,-0.23007525050761898
426,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",vesicles,cell plate,no_relationship,no_relationship,0.314417119227519
427,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",vesicles,periphery,spatial,spatial,-0.13939549465463602
428,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",vesicles,cell wall,spatial,spatial,0.46325097202364646
429,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",cell plate,periphery,no_relationship,no_relationship,0.013546391616285822
430,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",cell plate,cell wall,component,component,0.026861134963751233
431,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",periphery,cell wall,spatial,spatial,0.28517165225394264
432,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,cell wall,glucose,no_relationship,no_relationship,0.28148157367241583
433,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,cell wall,enzymes,no_relationship,no_relationship,0.08587505421161752
434,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,cell wall,membrane,no_relationship,no_relationship,0.1687954426396931
435,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,glucose,enzymes,spatial,spatial,0.015280269411391073
436,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,glucose,membrane,component,component,0.02234499942647378
437,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,enzymes,membrane,no_relationship,no_relationship,0.391530132216153
438,The Golgi membranes become parts of the plasma membrane on either side of the new cell wall (Figure ).,plasma membrane,golgi membranes,spatial,spatial,0.3027221927437324
439,The Golgi membranes become parts of the plasma membrane on either side of the new cell wall (Figure ).,plasma membrane,cell wall,component,component,-0.017407842862380084
440,The Golgi membranes become parts of the plasma membrane on either side of the new cell wall (Figure ).,golgi membranes,cell wall,spatial,spatial,0.018814971349172076
441,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,daughter cell,participant,participant,0.3294436747164403
442,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,cytokinesis,participant,participant,0.024898868158323213
443,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,cells,taxonomy,taxonomy,-0.1612028847169642
444,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,mitotic phase,participant,participant,0.2614798819918051
445,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",daughter cell,cytokinesis,event_structure,event_structure,0.13058227694293834
446,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",daughter cell,cells,participant,participant,-0.2175099190581994
447,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",daughter cell,mitotic phase,event_structure,event_structure,-0.3122661444214416
448,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",cytokinesis,cells,participant,participant,0.34936604226857254
449,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",cytokinesis,mitotic phase,no_relationship,no_relationship,0.4102319035546635
450,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",cells,mitotic phase,participant,participant,0.3807146436731557
451,Cells in G0 phase are not actively preparing to divide.,cells,divide,no_relationship,no_relationship,0.320661793429915
452,Cells in G0 phase are not actively preparing to divide.,cells,g0 phase,participant,participant,0.3935607932061225
453,Cells in G0 phase are not actively preparing to divide.,divide,g0 phase,functional,functional,0.4251626797970736
454,The cell is in a quiescent (inactive) stage that occurs when cells exit the cell cycle.,quiescent (inactive) stage,cells,participant,participant,0.2161355935263309
455,The cell is in a quiescent (inactive) stage that occurs when cells exit the cell cycle.,quiescent (inactive) stage,cell cycle,no_relationship,no_relationship,0.3208727586434562
456,The cell is in a quiescent (inactive) stage that occurs when cells exit the cell cycle.,cells,cell cycle,participant,participant,0.440791186589818
457,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,g0,taxonomy,taxonomy,0.22066249315528794
458,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,cells,no_relationship,no_relationship,0.3164673124978839
459,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,environmental conditions,taxonomy,taxonomy,0.32469065758390375
460,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,nutrients,no_relationship,no_relationship,0.44732589048204485
461,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",g0,cells,no_relationship,no_relationship,0.2548859895142519
462,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",g0,environmental conditions,no_relationship,no_relationship,0.03141415729031503
463,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",g0,nutrients,no_relationship,no_relationship,0.4847345171775018
464,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",cells,environmental conditions,no_relationship,no_relationship,0.041234667731245435
465,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",cells,nutrients,participant,participant,-0.028014164107753665
466,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",environmental conditions,nutrients,functional,functional,0.3161470355469151
467,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,g1,s phase,no_relationship,participant,0.4038681399039771
468,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,g1,cell,participant,participant,-0.02748492933771015
469,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,g1,external signal,no_relationship,no_relationship,0.25538514792159167
470,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,s phase,cell,event_structure,event_structure,0.16653135550847506
471,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,s phase,external signal,functional,functional,0.31278082137276814
472,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,cell,external signal,functional,functional,0.11348001336115175
473,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",mature cardiac muscle,g0,no_relationship,no_relationship,0.35713702342146364
474,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",mature cardiac muscle,divide,no_relationship,no_relationship,0.45616369703421494
475,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",mature cardiac muscle,nerve cells,participant,participant,-0.103288659542636
476,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",g0,divide,no_relationship,no_relationship,0.28137126750687197
477,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",g0,nerve cells,no_relationship,no_relationship,0.40878430026647583
