task_id,sentence,term_1,term_2,family_mode,family_out,difficulty
318,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,depolymerized,daughter cell,no_relationship,no_relationship,0.24914495815043808
319,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,tubulin monomers,mitotic spindle,participant,participant,0.4563183194085024
320,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,tubulin monomers,daughter cell,component,component,-0.16425460548337747
321,The mitotic spindles are depolymerized into tubulin monomers that will be used to assemble cytoskeletal components for each daughter cell.,mitotic spindle,daughter cell,functional,functional,0.37918748121897256
322,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear envelope,nuclear area,spatial,spatial,0.518740877838941
323,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear envelope,nucleosomes,no_relationship,no_relationship,0.4819889563614772
324,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear envelope,chromosomes,spatial,spatial,-0.3517395623137202
325,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear area,nucleosomes,spatial,spatial,-0.3653901156522744
326,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nuclear area,chromosomes,no_relationship,no_relationship,-0.0024433325157429803
327,"Nuclear envelopes form around the chromosomes, and nucleosomes appear within the nuclear area.",nucleosomes,chromosomes,no_relationship,no_relationship,-0.4996218558463566
328,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,cytoplasmic,event_structure,event_structure,0.24494813895537285
329,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,cytokinesis,event_structure,event_structure,0.4319941168877418
330,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,mitotic phase,event_structure,event_structure,0.049030930620242365
331,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,mitosis,no_relationship,no_relationship,0.2985439361515539
332,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,cell motion,participant,participant,0.12468995329403383
333,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell division,daughter cells,event_structure,event_structure,-0.8684662490383944
334,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,cytokinesis,event_structure,event_structure,0.6420214494320131
335,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,mitotic phase,event_structure,event_structure,0.3338456563449393
336,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,mitosis,no_relationship,no_relationship,-0.22113454821614198
337,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,cell motion,participant,participant,0.5133919663031475
338,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytoplasmic,daughter cells,event_structure,event_structure,-0.16337358825441373
339,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,mitotic phase,no_relationship,no_relationship,0.6686314014665699
340,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,mitosis,participant,participant,0.31618696910997973
341,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,cell motion,participant,participant,-0.6299076280868483
342,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cytokinesis,daughter cells,event_structure,event_structure,0.3225943383926005
343,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitotic phase,mitosis,no_relationship,no_relationship,0.2386888474350043
344,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitotic phase,cell motion,participant,participant,-0.14346587505155403
345,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitotic phase,daughter cells,no_relationship,no_relationship,0.0587971959987658
346,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitosis,cell motion,component,component,0.23413907800740097
347,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",mitosis,daughter cells,no_relationship,no_relationship,0.34411662478660854
348,"Cytokinesis, or “cell motion,” is sometimes viewed as the second main stage of the mitotic phase, during which cell division is completed via the physical separation of the cytoplasmic components into two daughter cells However, as we have seen earlier, cytokinesis can also be viewed as a separate phase, which may or may not take place following mitosis.",cell motion,daughter cells,participant,participant,0.007797621910546468
349,"If cytokinesis does take place, cell division is not complete until the cell components have been apportioned and completely separated into the two daughter cells.",cell division,cytokinesis,participant,participant,-0.36193617599512423
350,"If cytokinesis does take place, cell division is not complete until the cell components have been apportioned and completely separated into the two daughter cells.",cell division,daughter cells,event_structure,event_structure,0.4582808537323217
351,"If cytokinesis does take place, cell division is not complete until the cell components have been apportioned and completely separated into the two daughter cells.",cytokinesis,daughter cells,participant,participant,-0.18975712066929767
352,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,cytokinesis,no_relationship,no_relationship,0.5635961019538621
353,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,mitosis,taxonomy,taxonomy,0.16121661411660582
354,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,cell wall,no_relationship,component,0.5242191748733113
355,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",plant cells,eukaryotes,functional,functional,0.4801501937036812
356,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cytokinesis,mitosis,participant,participant,0.5852028601881292
357,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cytokinesis,cell wall,no_relationship,no_relationship,-0.03150747701333695
358,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cytokinesis,eukaryotes,event_structure,event_structure,0.15535882731877954
359,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",mitosis,cell wall,component,component,-0.5857941656317049
360,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",mitosis,eukaryotes,no_relationship,no_relationship,0.5676430842584643
361,"Although the stages of mitosis are similar for most eukaryotes, the process of cytokinesis is quite different for eukaryotes that have cell walls, such as plant cells.",cell wall,eukaryotes,no_relationship,no_relationship,0.12765450273547074
362,"In animal cells, cytokinesis typically starts during late anaphase.",cytokinesis,cells,taxonomy,taxonomy,-1.1148837593406544
363,"In animal cells, cytokinesis typically starts during late anaphase.",cytokinesis,anaphase,participant,participant,0.31792684354583906
364,"In animal cells, cytokinesis typically starts during late anaphase.",cytokinesis,animal cell,participant,participant,0.45968570874253906
365,"In animal cells, cytokinesis typically starts during late anaphase.",cells,anaphase,participant,participant,0.043933883626132465
366,"In animal cells, cytokinesis typically starts during late anaphase.",cells,animal cell,participant,participant,0.26370711395998464
367,"In animal cells, cytokinesis typically starts during late anaphase.",anaphase,animal cell,event_structure,event_structure,0.014948840184282396
368,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,actin filaments,plasma membrane,spatial,spatial,-0.08962174963214194
369,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,actin filaments,contractile ring,spatial,spatial,-0.1457275945636498
370,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,actin filaments,metaphase plate,component,component,-0.5338147940513952
371,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,plasma membrane,contractile ring,spatial,spatial,0.20186477451229448
372,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,plasma membrane,metaphase plate,no_relationship,no_relationship,-0.00973198442330151
373,A contractile ring composed of actin filaments forms just inside the plasma membrane at the former metaphase plate.,contractile ring,metaphase plate,spatial,spatial,-0.5034017684240653
374,"The actin filaments pull the equator of the cell inward, forming a fissure.",actin filaments,cell,no_relationship,no_relationship,-0.3438450919530272
375,"The actin filaments pull the equator of the cell inward, forming a fissure.",actin filaments,fissure,component,component,0.3245463356365505
376,"The actin filaments pull the equator of the cell inward, forming a fissure.",cell,fissure,no_relationship,no_relationship,-0.2618786178618867
377,This fissure is called the cleavage furrow.,fissure,cleavage furrow,taxonomy,taxonomy,0.05705271213839493
378,"The furrow deepens as the actin ring contracts, and eventually the membrane is cleaved in two (Figure ).",furrow,actin ring,no_relationship,no_relationship,0.08018689664979776
379,"The furrow deepens as the actin ring contracts, and eventually the membrane is cleaved in two (Figure ).",furrow,membrane,no_relationship,no_relationship,-0.0833662976207581
380,"The furrow deepens as the actin ring contracts, and eventually the membrane is cleaved in two (Figure ).",actin ring,membrane,no_relationship,no_relationship,-0.06137380256584174
381,"In plant cells, a new cell wall must form between the daughter cells.",plant cells,cell wall,component,component,-0.2840376903814573
382,"In plant cells, a new cell wall must form between the daughter cells.",plant cells,daughter cells,taxonomy,taxonomy,0.5859553213920503
383,"In plant cells, a new cell wall must form between the daughter cells.",cell wall,daughter cells,component,component,0.25303747529983966
384,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,golgi apparatus,component,component,0.014328492782226735
385,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,glucose molecules,no_relationship,no_relationship,0.007381379322702855
386,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,vesicles,no_relationship,no_relationship,0.1707409307874277
387,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,dividing cell,no_relationship,no_relationship,0.29221561795130474
388,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,structural proteins,participant,participant,0.2980091070513503
389,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",interphase,enzymes,no_relationship,no_relationship,0.4729905717170848
390,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,glucose molecules,component,component,0.11117014803192128
391,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,vesicles,no_relationship,no_relationship,0.06924173826807835
392,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,dividing cell,no_relationship,component,0.5542217907121889
393,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,structural proteins,functional,no_relationship,0.5306879394290965
394,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",golgi apparatus,enzymes,component,component,0.22800574222230624
395,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,vesicles,no_relationship,no_relationship,-0.2702916770032047
396,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,dividing cell,spatial,spatial,0.47816220423735023
397,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,structural proteins,no_relationship,no_relationship,0.210670733179454
398,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",glucose molecules,enzymes,no_relationship,no_relationship,0.33059876912700087
399,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",vesicles,dividing cell,spatial,spatial,0.4154812817302519
400,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",vesicles,structural proteins,participant,participant,0.5610743672098767
401,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",vesicles,enzymes,no_relationship,no_relationship,0.4807403898206702
402,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",dividing cell,structural proteins,no_relationship,no_relationship,0.2215393665688439
403,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",dividing cell,enzymes,spatial,spatial,0.4902797083733088
404,"During interphase, the Golgi apparatus accumulates enzymes, structural proteins, and glucose molecules prior to breaking into vesicles and dispersing throughout the dividing cell.",structural proteins,enzymes,no_relationship,no_relationship,0.16930034709098518
405,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,vesicular structure,component,component,0.035703704901353946
406,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,metaphase plate,participant,participant,0.2666951934515646
407,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,telophase,spatial,spatial,-0.6211481589533104
408,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,golgi vesicles,no_relationship,no_relationship,0.5212248789475423
409,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",phragmoplast,microtubules,taxonomy,taxonomy,-1.4699896021704075
410,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,metaphase plate,participant,participant,0.3830179575948986
411,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,telophase,spatial,spatial,0.2567454041032661
412,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,golgi vesicles,spatial,spatial,-0.006250045189807856
413,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",vesicular structure,microtubules,component,component,0.37220833226583183
414,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",metaphase plate,telophase,no_relationship,no_relationship,-0.09484173563244984
415,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",metaphase plate,golgi vesicles,no_relationship,no_relationship,0.41102374950591625
416,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",metaphase plate,microtubules,no_relationship,no_relationship,-0.1559763519449818
417,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",telophase,golgi vesicles,spatial,spatial,0.1615717616214774
418,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",telophase,microtubules,spatial,spatial,-0.017372424638346838
419,"During telophase, these Golgi vesicles are transported on microtubules to form a phragmoplast (a vesicular structure) at the metaphase plate.",golgi vesicles,microtubules,no_relationship,no_relationship,0.4029644581039811
420,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",vesicles,structure,no_relationship,no_relationship,0.23197296431379041
421,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",vesicles,cell plate,taxonomy,taxonomy,0.4094988622027908
422,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",vesicles,cell wall,spatial,spatial,0.5486129973697854
423,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",structure,cell plate,component,component,0.4059822610110364
424,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",structure,cell wall,component,component,-0.14696962712458417
425,"There, the vesicles fuse and coalesce from the center toward the cell walls; this structure is called a cell plate.",cell plate,cell wall,taxonomy,taxonomy,-0.7627046427954111
426,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",vesicles,cell plate,no_relationship,no_relationship,0.24670131749271093
427,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",vesicles,periphery,spatial,spatial,-0.5764416317758443
428,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",vesicles,cell wall,spatial,spatial,0.5253538328381232
429,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",cell plate,periphery,no_relationship,no_relationship,-0.46788950602259716
430,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",cell plate,cell wall,component,component,-0.20765434199042623
431,"As more vesicles fuse, the cell plate enlarges until it merges with the cell walls at the periphery of the cell.",periphery,cell wall,spatial,spatial,0.09211673666549083
432,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,cell wall,glucose,no_relationship,component,0.3425808478068876
433,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,cell wall,enzymes,no_relationship,no_relationship,-0.3284455245672891
434,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,cell wall,membrane,no_relationship,no_relationship,0.1701821344949208
435,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,glucose,enzymes,spatial,spatial,-0.32928607775145335
436,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,glucose,membrane,component,component,-0.3028580614716232
437,Enzymes use the glucose that has accumulated between the membrane layers to build a new cell wall.,enzymes,membrane,no_relationship,no_relationship,0.368694069417923
438,The Golgi membranes become parts of the plasma membrane on either side of the new cell wall (Figure ).,plasma membrane,golgi membranes,spatial,spatial,0.2679585915985241
439,The Golgi membranes become parts of the plasma membrane on either side of the new cell wall (Figure ).,plasma membrane,cell wall,component,component,-0.5796732094561147
440,The Golgi membranes become parts of the plasma membrane on either side of the new cell wall (Figure ).,golgi membranes,cell wall,spatial,spatial,-0.24966563295253985
441,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,daughter cell,participant,participant,0.2054691959897118
442,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,cytokinesis,participant,participant,-0.3627971766075484
443,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,cells,taxonomy,taxonomy,-0.6250401187448898
444,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",interphase,mitotic phase,participant,participant,0.1708575838211694
445,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",daughter cell,cytokinesis,event_structure,event_structure,-0.22461605887016725
446,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",daughter cell,cells,participant,participant,-0.706125884318477
447,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",daughter cell,mitotic phase,event_structure,event_structure,-0.8570220731219206
448,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",cytokinesis,cells,participant,participant,0.36522852246546955
449,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",cytokinesis,mitotic phase,no_relationship,no_relationship,0.38399265514895914
450,"Not all cells adhere to the classic cell-cycle pattern in which a newly formed daughter cell immediately enters the preparatory phases of interphase, closely followed by the mitotic phase, and cytokinesis.",cells,mitotic phase,participant,participant,0.3591471583388467
451,Cells in G0 phase are not actively preparing to divide.,cells,divide,no_relationship,no_relationship,-0.10132245386386529
452,Cells in G0 phase are not actively preparing to divide.,cells,g0 phase,participant,participant,0.31971635886946687
453,Cells in G0 phase are not actively preparing to divide.,divide,g0 phase,functional,functional,0.3960546703554612
454,The cell is in a quiescent (inactive) stage that occurs when cells exit the cell cycle.,quiescent (inactive) stage,cells,participant,participant,0.07984291842198887
455,The cell is in a quiescent (inactive) stage that occurs when cells exit the cell cycle.,quiescent (inactive) stage,cell cycle,no_relationship,no_relationship,0.3120963015050827
456,The cell is in a quiescent (inactive) stage that occurs when cells exit the cell cycle.,cells,cell cycle,participant,participant,0.43669122704028335
457,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,g0,taxonomy,taxonomy,0.04481675778566369
458,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,cells,no_relationship,no_relationship,0.2724940389093144
459,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,environmental conditions,taxonomy,taxonomy,0.2633827585635135
460,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",growth factors,nutrients,no_relationship,functional,0.4269313099266986
461,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",g0,cells,no_relationship,no_relationship,0.30264173007329254
462,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",g0,environmental conditions,no_relationship,no_relationship,-0.35318797299265436
463,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",g0,nutrients,no_relationship,no_relationship,0.5173602262196896
464,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",cells,environmental conditions,no_relationship,no_relationship,-0.2911043793973731
465,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",cells,nutrients,participant,participant,-0.594088217893455
466,"Some cells enter G0 temporarily due to environmental conditions such as availability of nutrients, or stimulation by growth factors.",environmental conditions,nutrients,functional,functional,0.24559762315513564
467,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,g1,s phase,participant,participant,0.5153844034015497
468,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,g1,cell,participant,participant,-0.23089328309334436
469,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,g1,external signal,no_relationship,no_relationship,0.1017727015203202
470,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,s phase,cell,event_structure,event_structure,-0.08214241266780596
471,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,s phase,external signal,functional,functional,0.46399834618289
472,The cell will remain in this phase until conditions improve or until an external signal triggers the onset of G1.,cell,external signal,functional,functional,0.0329036082860086
473,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",mature cardiac muscle,g0,no_relationship,no_relationship,0.2598283290808503
474,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",mature cardiac muscle,divide,no_relationship,no_relationship,0.16732162919780738
475,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",mature cardiac muscle,nerve cells,participant,participant,-0.15146832586119277
476,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",g0,divide,no_relationship,no_relationship,0.2544547777101907
477,"Other cells that never or rarely divide, such as mature cardiac muscle and nerve cells, remain in G0 permanently.",g0,nerve cells,no_relationship,no_relationship,0.28909820942495285
