id,user,paragraph_id,term_1,term_2,base_term_1,base_term_2,family,relationship,family_id_time,relationship_id_time,total_time,task_id,task_completion_time
12904,5c41d2152b3f33000107545e,2,reactions,stimulus,reaction,stimulus,dont_know,NA,9.950706720352173,0,9.950706720352173,2,2020-08-12 22:23:00.267915
12907,5f16b97cef658222c45e102b,3,physiological responses,arousal,physiological response,arousal,causal,enables,7.231513261795044,7.032642126083374,14.264155387878418,6,2020-08-12 22:23:04.480519
12911,5ea9b35428c8140eb239e087,46,response-based,stress,response base,stress,NA,taxonomic,13.480598449707031,14.670541286468506,28.151139736175537,101,2020-08-12 22:23:09.427579
12912,5c41d2152b3f33000107545e,2,stress,reactions,stress,reaction,causal,causes,3.2759311199188232,5.856099843978882,9.132030963897705,3,2020-08-12 22:23:10.106288
12913,5f1477bbfbaf2b4ec9c37560,21,eustress,well-being,eustress,well be,participant,raw material,12.537620067596436,13.979557514190674,26.51717758178711,36,2020-08-12 22:23:10.818905
12914,5f3077924fd8214dc6684e55,21,eustress,well-being,eustress,well be,no_relationship,NA,24.34532928466797,52.70382595062256,77.04915523529053,36,2020-08-12 22:23:11.184088
12916,5f0c058eda9c680009ef5de6,10,potential harm,primary appraisal,potential harm,primary appraisal,no_relationship,NA,19.083751678466797,0,19.083751678466797,17,2020-08-12 22:23:15.503936
12917,5e409e03bf231d2e7c0f6bd3,28,awareness,development,awareness,development,functional,facilitates,4.1715312004089355,6.208178281784058,10.379709482192993,54,2020-08-12 22:23:17.21463
12918,5f15cc8d534a430c892f7b19,28,health psychology,development,health psychology,development,functional,has function,13.793562889099121,13.016883611679077,26.8104465007782,53,2020-08-12 22:23:17.815608
12919,5c41d2152b3f33000107545e,2,stimulus,stress,stimulus,stress,event_structure,first subevent,3.3989861011505127,4.990374565124512,8.389360666275024,4,2020-08-12 22:23:19.077155
12921,5bd30d709afb5b00015bff4f,29,stress level,populations,stress level,population,spatial,is inside of,58.82121229171753,12.448929071426392,71.27014136314392,57,2020-08-12 22:23:19.76331
12923,5d27dd89b5c5f40001a91b0e,54,adrenal glands,affect,adrenal gland,affect,no_relationship,NA,37.85800123214722,0,37.85800123214722,137,2020-08-12 22:23:20.415973
12925,5ea9b35428c8140eb239e087,46,response-based,physical responses,response base,physical response,no_relationship,NA,13.357874393463135,0,13.357874393463135,102,2020-08-12 22:23:23.442123
12926,5eaf523a430942645c75e936,27,stress,health psychology,stress,health psychology,NA,taxonomic relationship,16.74313235282898,5.715966701507568,22.459099054336548,47,2020-08-12 22:23:27.150653
12928,5c41d2152b3f33000107545e,3,stress,arousal,stress,arousal,causal,causes,4.62319540977478,5.885462999343872,10.508658409118652,5,2020-08-12 22:23:30.298434
12930,5f0c058eda9c680009ef5de6,10,primary appraisal,well-being,primary appraisal,well be,no_relationship,NA,10.538198947906494,0,10.538198947906494,19,2020-08-12 22:23:32.042975
12931,5edaacb66663e212e07c5dbd,5,stress,response-based,stress,response base,no_relationship,NA,25.07693123817444,15.402928352355957,40.479859590530396,9,2020-08-12 22:23:33.415248
12932,5f0df6c9b64b5107b88cbd4b,10,primary appraisal,well-being,primary appraisal,well be,dont_know,NA,3.345855474472046,0,3.345855474472046,19,2020-08-12 22:23:33.811132
12933,5f23168ae0d0d0074122da0f,13,potential threat,primary appraisal,potential threat,primary appraisal,functional,has function,10.034945726394653,19.652448892593384,29.687394618988037,26,2020-08-12 22:23:34.43635
12935,5f16b97cef658222c45e102b,4,response-based,stress,response base,stress,causal,causes,12.320672512054443,3.51086163520813,15.831534147262573,8,2020-08-12 22:23:35.632552
12937,5ea9b35428c8140eb239e087,46,stress,physical responses,stress,physical response,causal,causes,6.964164972305298,4.15505576133728,11.119220733642578,103,2020-08-12 22:23:36.065866
12938,5e370d1c6ec1ac6994fe4bc9,2,stimulus,stress,stimulus,stress,causal,enables,35.13904809951782,3.7544333934783936,38.893481492996216,4,2020-08-12 22:23:37.918582
12946,5d27dd89b5c5f40001a91b0e,55,immune system,pain sensitivity,immune system,pain sensitivity,no_relationship,NA,27.065603494644165,0,27.065603494644165,138,2020-08-12 22:23:47.71499
12948,5e409e03bf231d2e7c0f6bd3,29,disease,stress level,disease,stress level,component,contains,11.023639440536499,20.954333782196045,31.977973222732544,55,2020-08-12 22:23:50.254603
12950,5f0c058eda9c680009ef5de6,11,perceptions,stressor,perception,stressor,functional,facilitates,8.960139274597168,9.313248634338379,18.273387908935547,20,2020-08-12 22:23:50.846571
12951,59dc458f77860e000151240e,32,noradrenaline,norepinephrine,noradrenaline,norepinephrine,NA,also known as,17.50313639640808,52.19714331626892,69.700279712677,64,2020-08-12 22:23:51.511422
12952,5f0165065e7e8b2a6cfb4c19,54,adrenal glands,affect,adrenal gland,affect,no_relationship,NA,151.62704205513,0,151.62704205513,137,2020-08-12 22:23:53.953506
12955,5f30edea10dbbf013b5fa2aa,11,stressor,perceptions,stressor,perception,dont_know,NA,14.614521741867065,0,14.614521741867065,20,2020-08-12 22:23:55.486648
12957,5f0c058eda9c680009ef5de6,12,belief,self-efficacy,belief,self efficacy,no_relationship,NA,6.794881820678711,0,6.794881820678711,21,2020-08-12 22:23:57.866119
12958,5e370d1c6ec1ac6994fe4bc9,3,stress,arousal,stress,arousal,causal,enables,12.188723802566528,8.027394771575928,20.216118574142456,5,2020-08-12 22:24:00.347661
12959,5f3077924fd8214dc6684e55,22,stress level,energized,stress level,energize,participant,result,7.825378656387329,3.676307439804077,11.501686096191406,38,2020-08-12 22:24:00.525638
12960,5f0c058eda9c680009ef5de6,12,belief,recall,belief,recall,no_relationship,NA,3.3930559158325195,0,3.3930559158325195,22,2020-08-12 22:24:01.480799
12961,5ef63e2638b9f0303d5e4e72,14,objective threats,cognitive appraisals,objective threat,cognitive appraisal,functional,has function,42.07257652282715,10.8409104347229,52.91348695755005,27,2020-08-12 22:24:02.136403
12963,5f0c058eda9c680009ef5de6,12,self-efficacy,recall,self efficacy,recall,no_relationship,NA,2.6873795986175537,0,2.6873795986175537,23,2020-08-12 22:24:04.376966
12966,5c41d2152b3f33000107545e,6,response-based,stress,response base,stress,no_relationship,NA,2.0168216228485107,0,2.0168216228485107,10,2020-08-12 22:24:06.586987
12970,5cfecc1e96681500168a1799,50,sympathetic nervous system,arousal,sympathetic nervous system,arousal,NA,Causal,43.04845881462097,70.42463541030884,113.47309422492981,113,2020-08-12 22:24:08.564086
12971,5f0df6c9b64b5107b88cbd4b,12,belief,self-efficacy,belief,self efficacy,dont_know,NA,12.44934368133545,0,12.44934368133545,21,2020-08-12 22:24:10.329908
12973,5c41d2152b3f33000107545e,7,physiological reactions,heart rate,physiological reaction,heart rate,dont_know,NA,5.183030843734741,0,5.183030843734741,11,2020-08-12 22:24:12.074346
12974,5e409e03bf231d2e7c0f6bd3,29,stress level,demographic groups,stress level,demographic group,spatial,is inside of,6.659611225128174,14.950284242630005,21.60989546775818,56,2020-08-12 22:24:12.518239
12980,5f30edea10dbbf013b5fa2aa,12,belief,recall,belief,recall,no_relationship,NA,5.079986333847046,0,5.079986333847046,22,2020-08-12 22:24:26.098807
12981,5e409e03bf231d2e7c0f6bd3,29,stress level,populations,stress level,population,spatial,is inside of,7.471621036529541,7.636642694473267,15.108263731002808,57,2020-08-12 22:24:28.208551
12982,5f0c058eda9c680009ef5de6,13,primary appraisal,secondary appraisals,primary appraisal,secondary appraisal,event_structure,first subevent,8.121145486831665,15.843612909317017,23.96475839614868,24,2020-08-12 22:24:28.82998
13288,5f30edea10dbbf013b5fa2aa,32,pupils,dilate,pupil,dilate,no_relationship,NA,2.2077786922454834,0,2.2077786922454834,72,2020-08-12 22:29:28.578281
12905,5f23168ae0d0d0074122da0f,13,potential threat,secondary appraisals,potential threat,secondary appraisal,functional,facilitates,8.798020124435425,8.288889646530151,17.086909770965576,25,2020-08-12 22:23:03.862537
12906,5eaf523a430942645c75e936,27,stress,psychological influences,stress,psychological influence,NA,taxonomic realtionship,52.466800689697266,6.403454780578613,58.87025547027588,46,2020-08-12 22:23:04.325378
12908,5e409e03bf231d2e7c0f6bd3,28,health psychology,development,health psychology,development,participant,instrument,13.751851797103882,5.128332138061523,18.880183935165405,53,2020-08-12 22:23:05.953146
12909,5ef63e2638b9f0303d5e4e72,13,primary appraisal,potential threat,primary appraisal,potential threat,NA,cause and effect,10.472936153411865,3.4903666973114014,13.963302850723267,26,2020-08-12 22:23:08.102217
12910,5dc97659ca1063692ae66625,51,fight-or-flight responses,respiration,fight or flight response,respiration,causal,causes,10.53435206413269,3.6816015243530273,14.215953588485718,122,2020-08-12 22:23:08.260531
12915,5f2c7dd707d4af164bd0e3aa,58,major depressive disorder,psychiatric conditions,major depressive disorder,psychiatric condition,taxonomy,is a type of,8.544295310974121,15.940456867218018,24.48475217819214,146,2020-08-12 22:23:14.283403
12920,5f16b97cef658222c45e102b,3,stress,physiological responses,stress,physiological response,causal,causes,7.654415607452393,6.390593767166138,14.04500937461853,7,2020-08-12 22:23:19.339054
12922,5f0df6c9b64b5107b88cbd4b,10,potential harm,primary appraisal,potential harm,primary appraisal,dont_know,NA,30.679771423339844,0,30.679771423339844,17,2020-08-12 22:23:19.790226
12924,5f0c058eda9c680009ef5de6,10,potential harm,well-being,potential harm,well be,no_relationship,NA,5.600355625152588,0,5.600355625152588,18,2020-08-12 22:23:21.301881
12927,5f0df6c9b64b5107b88cbd4b,10,potential harm,well-being,potential harm,well be,no_relationship,NA,10.057669401168823,0,10.057669401168823,18,2020-08-12 22:23:30.163868
12929,5f30edea10dbbf013b5fa2aa,10,potential harm,well-being,potential harm,well be,no_relationship,NA,30.613744497299194,0,30.613744497299194,18,2020-08-12 22:23:30.736238
12934,5f1477bbfbaf2b4ec9c37560,22,stress level,efficiency,stress level,efficiency,functional,has function,17.7398042678833,5.787652492523193,23.527456760406494,37,2020-08-12 22:23:34.835425
12936,5ed25569e69d3403cc612ed0,48,stress,development,stress,development,event_structure,first subevent,19.262239456176758,48.148953676223755,67.41119313240051,109,2020-08-12 22:23:35.96746
12939,5c41d2152b3f33000107545e,3,arousal,physiological responses,arousal,physiological response,causal,causes,4.668611764907837,2.7623379230499268,7.430949687957764,6,2020-08-12 22:23:38.313278
12940,5f30edea10dbbf013b5fa2aa,10,primary appraisal,well-being,primary appraisal,well be,dont_know,NA,9.184338569641113,0,9.184338569641113,19,2020-08-12 22:23:40.326441
12941,5c41d2152b3f33000107545e,3,stress,physiological responses,stress,physiological response,no_relationship,NA,2.6904232501983643,0,2.6904232501983643,7,2020-08-12 22:23:41.341532
12942,5c41d2152b3f33000107545e,4,response-based,stress,response base,stress,no_relationship,NA,3.071699380874634,0,3.071699380874634,8,2020-08-12 22:23:44.739596
12943,5f1477bbfbaf2b4ec9c37560,22,stress level,energized,stress level,energize,functional,has function,5.648043632507324,5.300642728805542,10.948686361312866,38,2020-08-12 22:23:46.229048
12944,5f16b97cef658222c45e102b,5,response-based,stress,response base,stress,event_structure,first subevent,5.989593982696533,4.163027048110962,10.152621030807495,9,2020-08-12 22:23:46.303185
12945,5f2c7dd707d4af164bd0e3aa,58,psychiatric conditions,development,psychiatric condition,development,no_relationship,NA,31.8607497215271,0,31.8607497215271,147,2020-08-12 22:23:46.804103
12947,5f3077924fd8214dc6684e55,22,stress level,efficiency,stress level,efficiency,participant,result,21.24952244758606,15.541738271713257,36.791260719299316,37,2020-08-12 22:23:48.494368
12949,5f2c7dd707d4af164bd0e3aa,58,major depressive disorder,development,major depressive disorder,development,no_relationship,NA,3.224809169769287,0,3.224809169769287,148,2020-08-12 22:23:50.470554
12953,5ea9b35428c8140eb239e087,47,stress,disease,stress,disease,functional,facilitates,11.997873067855835,4.131723880767822,16.129596948623657,104,2020-08-12 22:23:54.208184
12954,5edaacb66663e212e07c5dbd,6,response-based,stress,response base,stress,no_relationship,NA,14.04886770248413,6.369300603866577,20.418168306350708,10,2020-08-12 22:23:54.976653
12956,5f0df6c9b64b5107b88cbd4b,11,stressor,perceptions,stressor,perception,functional,has function,13.967021703720093,8.677443742752075,22.644465446472168,20,2020-08-12 22:23:57.226549
12962,5c41d2152b3f33000107545e,5,response-based,stress,response base,stress,no_relationship,NA,19.206010818481445,0,19.206010818481445,9,2020-08-12 22:24:04.27909
12964,5f0165065e7e8b2a6cfb4c19,55,immune system,pain sensitivity,immune system,pain sensitivity,no_relationship,NA,10.788301944732666,0,10.788301944732666,138,2020-08-12 22:24:05.058152
12965,5f2c7dd707d4af164bd0e3aa,59,stress,development,stress,development,no_relationship,NA,15.445188045501709,0,15.445188045501709,149,2020-08-12 22:24:06.390847
12967,5eaf523a430942645c75e936,27,psychological influences,health psychology,psychological influence,health psychology,participant,instrument,16.84624218940735,22.946104764938354,39.7923469543457,48,2020-08-12 22:24:07.445328
12968,5ee59169fbedfb2dede8cea8,0,vernacular,stress,vernacular,stress,NA,a specific term in vocab,89.85094213485718,75.38279223442078,165.23373436927795,0,2020-08-12 22:24:07.6866
12969,5ef63e2638b9f0303d5e4e72,15,connotation,stress,connotation,stress,no_relationship,NA,5.600646257400513,0,5.600646257400513,28,2020-08-12 22:24:08.301814
12972,5f16b97cef658222c45e102b,6,response-based,stress,response base,stress,event_structure,first subevent,16.248289346694946,8.63337516784668,24.881664514541626,10,2020-08-12 22:24:11.692595
12975,5f0df6c9b64b5107b88cbd4b,12,belief,recall,belief,recall,no_relationship,NA,4.644342422485352,0,4.644342422485352,22,2020-08-12 22:24:15.270115
12976,5ea9b35428c8140eb239e087,48,hypertension,stress,hypertension,stress,event_structure,subevent,12.209722518920898,10.578241109848022,22.78796362876892,105,2020-08-12 22:24:19.245831
12977,5f30edea10dbbf013b5fa2aa,12,belief,self-efficacy,belief,self efficacy,dont_know,NA,24.607101678848267,0,24.607101678848267,21,2020-08-12 22:24:20.53071
12978,5f2c7dd707d4af164bd0e3aa,60,symptoms,stress,symptom,stress,no_relationship,NA,15.152081966400146,0,15.152081966400146,150,2020-08-12 22:24:22.376466
12979,5c41d2152b3f33000107545e,8,stress,well-being,stress,well be,functional,has function,7.490319013595581,3.689528226852417,11.179847240447998,12,2020-08-12 22:24:23.854243
12984,5ea9b35428c8140eb239e087,48,hypertension,disease,hypertension,disease,no_relationship,NA,9.253995418548584,0,9.253995418548584,106,2020-08-12 22:24:29.096698
12985,5f30edea10dbbf013b5fa2aa,12,self-efficacy,recall,self efficacy,recall,no_relationship,NA,3.323594331741333,0,3.323594331741333,23,2020-08-12 22:24:29.865859
12987,5f23168ae0d0d0074122da0f,14,objective threats,cognitive appraisals,objective threat,cognitive appraisal,NA,Definition,44.18602013587952,12.430094003677368,56.616114139556885,27,2020-08-12 22:24:31.683194
12990,5f23168ae0d0d0074122da0f,15,connotation,stress,connotation,stress,no_relationship,NA,2.333162784576416,0,2.333162784576416,28,2020-08-12 22:24:34.220482
12992,5f1477bbfbaf2b4ec9c37560,22,efficiency,energized,efficiency,energize,causal,enables,30.59654998779297,17.22955846786499,47.82610845565796,39,2020-08-12 22:24:34.767346
12994,5c41d2152b3f33000107545e,10,stressor,potential harm,stressor,potential harm,no_relationship,NA,3.7151105403900146,0,3.7151105403900146,14,2020-08-12 22:24:37.522477
13798,5f23168ae0d0d0074122da0f,36,stressor,series,stressor,series,no_relationship,NA,10.25619387626648,0,10.25619387626648,80,2020-08-12 22:39:08.631952
12983,5e370d1c6ec1ac6994fe4bc9,3,arousal,physiological responses,arousal,physiological response,event_structure,next subevent,14.934000730514526,10.046115636825562,24.980116367340088,6,2020-08-12 22:24:29.089022
12986,5f0df6c9b64b5107b88cbd4b,12,self-efficacy,recall,self efficacy,recall,no_relationship,NA,14.466296434402466,0,14.466296434402466,23,2020-08-12 22:24:30.251882
12988,5ef63e2638b9f0303d5e4e72,16,motivating force,stress,motivate force,stress,event_structure,next subevent,8.353657722473145,14.859762907028198,23.213420629501343,29,2020-08-12 22:24:32.675122
12989,5c41d2152b3f33000107545e,9,stressor,secondary appraisals,stressor,secondary appraisal,dont_know,NA,9.295557975769043,0,9.295557975769043,13,2020-08-12 22:24:33.475624
12991,5f3077924fd8214dc6684e55,22,efficiency,energized,efficiency,energize,no_relationship,NA,22.57409644126892,10.486376762390137,33.06047320365906,39,2020-08-12 22:24:34.340634
12993,5f0df6c9b64b5107b88cbd4b,13,secondary appraisals,primary appraisal,secondary appraisal,primary appraisal,no_relationship,NA,4.24999213218689,0,4.24999213218689,24,2020-08-12 22:24:34.802452
12996,5edaacb66663e212e07c5dbd,7,physiological reactions,heart rate,physiological reaction,heart rate,functional,facilitates,23.39749813079834,16.669574975967407,40.06707310676575,11,2020-08-12 22:24:38.953226
12998,5d27dd89b5c5f40001a91b0e,56,physiological reactions,norepinephrine,physiological reaction,norepinephrine,functional,facilitates,44.59254336357117,7.572991609573364,52.16553497314453,139,2020-08-12 22:24:40.347176
12999,5c41d2152b3f33000107545e,10,stressor,primary appraisal,stressor,primary appraisal,dont_know,NA,3.4128947257995605,0,3.4128947257995605,15,2020-08-12 22:24:41.286561
13002,5ea9b35428c8140eb239e087,48,hypertension,development,hypertension,development,no_relationship,NA,14.6321542263031,0,14.6321542263031,107,2020-08-12 22:24:44.381069
13003,5c41d2152b3f33000107545e,10,stressor,well-being,stressor,well be,no_relationship,NA,2.964773654937744,0,2.964773654937744,16,2020-08-12 22:24:44.564017
13008,5f30edea10dbbf013b5fa2aa,13,secondary appraisals,primary appraisal,secondary appraisal,primary appraisal,event_structure,I am not sure,10.951046228408813,6.935443878173828,17.88649010658264,24,2020-08-12 22:24:48.658138
13009,5c41d2152b3f33000107545e,10,potential harm,well-being,potential harm,well be,dont_know,NA,1.786435604095459,0,1.786435604095459,18,2020-08-12 22:24:49.778498
13011,5c41d2152b3f33000107545e,10,primary appraisal,well-being,primary appraisal,well be,dont_know,NA,1.3261728286743164,0,1.3261728286743164,19,2020-08-12 22:24:51.448292
13016,5f23168ae0d0d0074122da0f,16,stress,motivating force,stress,motivate force,event_structure,next subevent,8.200406551361084,15.311392545700073,23.511799097061157,29,2020-08-12 22:24:58.50643
13017,5e370d1c6ec1ac6994fe4bc9,4,response-based,stress,response base,stress,no_relationship,NA,12.808410882949829,0,12.808410882949829,8,2020-08-12 22:24:58.787594
13018,5e409e03bf231d2e7c0f6bd3,29,disease,populations,disease,population,no_relationship,NA,12.23323130607605,0,12.23323130607605,59,2020-08-12 22:25:00.668282
13019,5f0df6c9b64b5107b88cbd4b,13,secondary appraisals,potential threat,secondary appraisal,potential threat,participant,site,5.746386766433716,20.478271484375,26.224658250808716,25,2020-08-12 22:25:01.624464
13020,59dc458f77860e000151240e,32,noradrenaline,pupils,noradrenaline,pupil,no_relationship,NA,44.308903217315674,26.337893962860107,70.64679718017578,65,2020-08-12 22:25:02.585214
13021,5d27dd89b5c5f40001a91b0e,56,physiological reactions,adrenal glands,physiological reaction,adrenal gland,no_relationship,NA,12.25285267829895,9.389291286468506,21.642143964767456,140,2020-08-12 22:25:02.679827
13024,5f30edea10dbbf013b5fa2aa,13,primary appraisal,potential threat,primary appraisal,potential threat,participant,participant,3.6957356929779053,3.849085807800293,7.544821500778198,26,2020-08-12 22:25:04.248173
13025,5e370d1c6ec1ac6994fe4bc9,5,response-based,stress,response base,stress,dont_know,NA,6.104650020599365,0,6.104650020599365,9,2020-08-12 22:25:06.210235
13026,5f30edea10dbbf013b5fa2aa,14,objective threats,cognitive appraisals,objective threat,cognitive appraisal,no_relationship,NA,1.8993513584136963,0,1.8993513584136963,27,2020-08-12 22:25:06.504386
13027,5f30edea10dbbf013b5fa2aa,15,connotation,stress,connotation,stress,no_relationship,NA,2.426604747772217,0,2.426604747772217,28,2020-08-12 22:25:09.28101
13028,5f30edea10dbbf013b5fa2aa,16,motivating force,stress,motivate force,stress,no_relationship,NA,1.8501029014587402,0,1.8501029014587402,29,2020-08-12 22:25:11.497698
13032,5dc97659ca1063692ae66625,51,hormones,fight-or-flight responses,hormone,fight or flight response,functional,facilitates,116.43694996833801,9.191129207611084,125.6280791759491,123,2020-08-12 22:25:14.49066
13033,5c41d2152b3f33000107545e,12,belief,recall,belief,recall,no_relationship,NA,3.34159255027771,0,3.34159255027771,22,2020-08-12 22:25:15.430573
13035,5e409e03bf231d2e7c0f6bd3,29,populations,demographic groups,population,demographic group,taxonomy,is an instance of,4.661671876907349,13.771167993545532,18.43283987045288,60,2020-08-12 22:25:19.844634
13042,5e409e03bf231d2e7c0f6bd3,30,stress,demographic groups,stress,demographic group,no_relationship,NA,6.848519563674927,0,6.848519563674927,61,2020-08-12 22:25:27.09476
13045,5ef63e2638b9f0303d5e4e72,17,positive feelings,eustress,positive feeling,eustress,participant,synonyms,28.291208505630493,27.202897548675537,55.49410605430603,30,2020-08-12 22:25:29.381019
13047,5f0165065e7e8b2a6cfb4c19,56,physiological reactions,norepinephrine,physiological reaction,norepinephrine,NA,Causal,81.52775073051453,3.4099647998809814,84.93771553039551,139,2020-08-12 22:25:30.498504
13048,5f30edea10dbbf013b5fa2aa,19,stress,recall,stress,recall,no_relationship,NA,3.533980369567871,0,3.533980369567871,32,2020-08-12 22:25:32.031442
13049,5eaf523a430942645c75e936,28,awareness,lifestyle factors,awareness,lifestyle factor,participant,I am not sure,25.84028935432434,16.655902862548828,42.49619221687317,50,2020-08-12 22:25:34.146444
13050,5f30edea10dbbf013b5fa2aa,20,stressor,exposure,stressor,exposure,no_relationship,NA,2.087517499923706,0,2.087517499923706,33,2020-08-12 22:25:34.591528
13054,59dc458f77860e000151240e,32,noradrenaline,dilate,noradrenaline,dilate,NA,cause / effect,18.817179918289185,15.63147258758545,34.448652505874634,66,2020-08-12 22:25:37.331593
13055,5f16b97cef658222c45e102b,9,secondary appraisals,stressor,secondary appraisal,stressor,participant,raw material,12.116517782211304,12.329851388931274,24.446369171142578,13,2020-08-12 22:25:41.161655
13056,5f23168ae0d0d0074122da0f,18,stress,energized,stress,energize,causal,enables,10.330088376998901,8.833536148071289,19.16362452507019,31,2020-08-12 22:25:41.896677
13057,5d27dd89b5c5f40001a91b0e,56,adrenal glands,norepinephrine,adrenal gland,norepinephrine,component,has material,18.23006772994995,20.470370769500732,38.700438499450684,141,2020-08-12 22:25:42.36623
13060,5edaacb66663e212e07c5dbd,8,stress,well-being,stress,well be,participant,affect,32.74625587463379,27.295112371444702,60.04136824607849,12,2020-08-12 22:25:43.42019
13061,5ed25569e69d3403cc612ed0,49,stress,sympathetic nervous system,stress,sympathetic nervous system,dont_know,NA,22.136887073516846,0,22.136887073516846,111,2020-08-12 22:25:43.517839
13065,5f30edea10dbbf013b5fa2aa,21,eustress,well-being,eustress,well be,no_relationship,NA,1.4098715782165527,0,1.4098715782165527,36,2020-08-12 22:25:46.600637
13067,5f30edea10dbbf013b5fa2aa,22,stress level,efficiency,stress level,efficiency,dont_know,NA,3.235374689102173,0,3.235374689102173,37,2020-08-12 22:25:50.24353
13068,5e370d1c6ec1ac6994fe4bc9,8,well-being,stress,well be,stress,participant,result,10.062437772750854,13.241791009902954,23.30422878265381,12,2020-08-12 22:25:51.065392
12995,5f16b97cef658222c45e102b,7,physiological reactions,heart rate,physiological reaction,heart rate,participant,instrument,19.071857213974,6.8518781661987305,25.92373538017273,11,2020-08-12 22:24:38.098066
12997,5f0c058eda9c680009ef5de6,13,secondary appraisals,potential threat,secondary appraisal,potential threat,no_relationship,NA,10.290942192077637,0,10.290942192077637,25,2020-08-12 22:24:39.329975
13000,5f2c7dd707d4af164bd0e3aa,60,symptoms,heart disease,symptom,heart disease,dont_know,NA,19.22447443008423,0,19.22447443008423,151,2020-08-12 22:24:42.26631
13001,5bd30d709afb5b00015bff4f,29,disease,demographic groups,disease,demographic group,no_relationship,NA,83.12812304496765,0,83.12812304496765,58,2020-08-12 22:24:43.310372
13004,5ea9b35428c8140eb239e087,48,hypertension,development,hypertension,development,no_relationship,NA,15.034546375274658,0,15.034546375274658,108,2020-08-12 22:24:44.783441
13005,5e370d1c6ec1ac6994fe4bc9,3,stress,physiological responses,stress,physiological response,causal,enables,9.100344896316528,4.968499660491943,14.068844556808472,7,2020-08-12 22:24:45.093974
13006,5c41d2152b3f33000107545e,10,potential harm,primary appraisal,potential harm,primary appraisal,no_relationship,NA,2.821972370147705,0,2.821972370147705,17,2020-08-12 22:24:47.677056
13007,5e409e03bf231d2e7c0f6bd3,29,demographic groups,disease,demographic group,disease,component,contains,7.407852411270142,11.54954195022583,18.95739436149597,58,2020-08-12 22:24:47.915855
13010,5eaf523a430942645c75e936,28,lifestyle factors,health psychology,lifestyle factor,health psychology,participant,participant,20.262832641601562,22.80644679069519,43.06927943229675,49,2020-08-12 22:24:51.021508
13012,5cfecc1e96681500168a1799,50,adrenaline,arousal,adrenaline,arousal,participant,participant,15.061346054077148,29.452736854553223,44.51408290863037,114,2020-08-12 22:24:53.643325
13013,5c41d2152b3f33000107545e,11,stressor,perceptions,stressor,perception,no_relationship,NA,2.457075357437134,0,2.457075357437134,20,2020-08-12 22:24:54.233706
13014,5ea9b35428c8140eb239e087,48,stress,development,stress,development,causal,enables,5.860893726348877,3.5699145793914795,9.430808305740356,109,2020-08-12 22:24:55.629254
13015,5f30edea10dbbf013b5fa2aa,13,secondary appraisals,potential threat,secondary appraisal,potential threat,dont_know,NA,6.798290729522705,0,6.798290729522705,25,2020-08-12 22:24:55.83364
13022,5f1477bbfbaf2b4ec9c37560,23,distress,anxiety,distress,anxiety,participant,result,14.079769849777222,13.355401277542114,27.435171127319336,40,2020-08-12 22:25:02.681039
13023,5ea9b35428c8140eb239e087,48,disease,development,disease,development,no_relationship,NA,6.952357530593872,0,6.952357530593872,110,2020-08-12 22:25:03.152269
13029,5c41d2152b3f33000107545e,12,belief,self-efficacy,belief,self efficacy,component,has material,13.355863332748413,3.582425832748413,16.938289165496826,21,2020-08-12 22:25:11.767244
13030,5e370d1c6ec1ac6994fe4bc9,6,response-based,stress,response base,stress,dont_know,NA,6.807924032211304,0,6.807924032211304,10,2020-08-12 22:25:13.673216
13031,5f0df6c9b64b5107b88cbd4b,13,primary appraisal,potential threat,primary appraisal,potential threat,functional,has function,4.72551703453064,7.0989673137664795,11.82448434829712,26,2020-08-12 22:25:14.148862
13034,5f16b97cef658222c45e102b,8,stress,well-being,stress,well be,functional,facilitates,19.00251579284668,15.869728803634644,34.87224459648132,12,2020-08-12 22:25:16.110253
13036,5ed25569e69d3403cc612ed0,48,disease,development,disease,development,no_relationship,NA,103.42127466201782,0,103.42127466201782,110,2020-08-12 22:25:20.396054
13037,5f30edea10dbbf013b5fa2aa,17,positive feelings,eustress,positive feeling,eustress,functional,I am not sure,3.2204487323760986,5.062302827835083,8.282751560211182,30,2020-08-12 22:25:20.968671
13038,5f2c7dd707d4af164bd0e3aa,60,stress,heart disease,stress,heart disease,functional,facilitates,17.79418158531189,20.13321328163147,37.92739486694336,152,2020-08-12 22:25:21.444479
13039,5f23168ae0d0d0074122da0f,17,eustress,positive feelings,eustress,positive feeling,participant,result,11.613654851913452,11.084699153900146,22.6983540058136,30,2020-08-12 22:25:21.82323
13040,5f3077924fd8214dc6684e55,23,distress,anxiety,distress,anxiety,no_relationship,NA,39.469239234924316,10.911341428756714,50.38058066368103,40,2020-08-12 22:25:25.499325
13041,5e370d1c6ec1ac6994fe4bc9,7,physiological reactions,heart rate,physiological reaction,heart rate,no_relationship,NA,10.834928035736084,0,10.834928035736084,11,2020-08-12 22:25:25.617989
13043,5f30edea10dbbf013b5fa2aa,18,stress,energized,stress,energize,causal,enables,2.291379690170288,3.99552845954895,6.286908149719238,31,2020-08-12 22:25:28.040638
13044,5cfecc1e96681500168a1799,50,sympathetic nervous system,adrenal glands,sympathetic nervous system,adrenal gland,component,contains,18.612448930740356,15.404435634613037,34.016884565353394,115,2020-08-12 22:25:28.235205
